Deformation,      Standard force,       Bending angle,Absolute crosshead t
1.261327743530e+01,  1.118252563477e+03,  3.374346390919e+01, -1.700728568854e+02
1.261661911011e+01,  1.118231567383e+03,  3.375261393139e+01, -1.700695152106e+02
1.261995029449e+01,  1.118377197266e+03,  3.376173520563e+01, -1.700661840262e+02
1.262329387665e+01,  1.118406982422e+03,  3.377089040299e+01, -1.700628404440e+02
1.262661933899e+01,  1.118438598633e+03,  3.377999596200e+01, -1.700595149817e+02
1.262994384766e+01,  1.118485351563e+03,  3.378909888591e+01, -1.700561904730e+02
1.263328456879e+01,  1.118578491211e+03,  3.379824617751e+01, -1.700528497519e+02
1.263661956787e+01,  1.118574462891e+03,  3.380737777726e+01, -1.700495147528e+02
1.263994789124e+01,  1.118570434570e+03,  3.381649107391e+01, -1.700461864294e+02
1.264328384399e+01,  1.118749023438e+03,  3.382562523623e+01, -1.700428504767e+02
1.264660644531e+01,  1.118677246094e+03,  3.383472281661e+01, -1.700395278754e+02
1.264995384216e+01,  1.118715698242e+03,  3.384388826464e+01, -1.700361804785e+02
1.265328311920e+01,  1.118771850586e+03,  3.385300407437e+01, -1.700328512015e+02
1.265662097931e+01,  1.118607421875e+03,  3.386214336029e+01, -1.700295133414e+02
1.265994548798e+01,  1.118528808594e+03,  3.387124606417e+01, -1.700261888327e+02
1.266328144073e+01,  1.118593627930e+03,  3.388038007755e+01, -1.700228528799e+02
1.266662025452e+01,  1.118719604492e+03,  3.388952189928e+01, -1.700195140662e+02
1.266994953156e+01,  1.118801879883e+03,  3.389863758367e+01, -1.700161847891e+02
1.267327880859e+01,  1.118631103516e+03,  3.390775324267e+01, -1.700128555121e+02
1.267661666870e+01,  1.118667114258e+03,  3.391689237676e+01, -1.700095176520e+02
1.267995834351e+01,  1.118817260742e+03,  3.392604192978e+01, -1.700061759772e+02
1.268328762054e+01,  1.118984497070e+03,  3.393515751174e+01, -1.700028467001e+02
1.268661499023e+01,  1.118906127930e+03,  3.394426784554e+01, -1.699995193304e+02
1.268994712830e+01,  1.118823974609e+03,  3.395339120913e+01, -1.699961871924e+02
1.269328784943e+01,  1.118974487305e+03,  3.396253804684e+01, -1.699928464712e+02
1.269661140442e+01,  1.118927368164e+03,  3.397163785778e+01, -1.699895229162e+02
1.269994926453e+01,  1.119233154297e+03,  3.398077680935e+01, -1.699861850561e+02
1.270328235626e+01,  1.119166992188e+03,  3.398990267876e+01, -1.699828519644e+02
1.270662307739e+01,  1.119057861328e+03,  3.399904941042e+01, -1.699795112433e+02
1.270995521545e+01,  1.119166503906e+03,  3.400817261530e+01, -1.699761791052e+02
1.271328639984e+01,  1.119013061523e+03,  3.401729318224e+01, -1.699728479208e+02
1.271661853790e+01,  1.118921142578e+03,  3.402641633332e+01, -1.699695157828e+02
1.271994590759e+01,  1.119004394531e+03,  3.403552640194e+01, -1.699661884131e+02
1.272328662872e+01,  1.118959960938e+03,  3.404467299843e+01, -1.699628476919e+02
1.272661495209e+01,  1.119010131836e+03,  3.405378562365e+01, -1.699595193686e+02
1.272994232178e+01,  1.118982177734e+03,  3.406289561044e+01, -1.699561919989e+02
1.273328495026e+01,  1.119025634766e+03,  3.407204734653e+01, -1.699528493704e+02
1.273662185669e+01,  1.118968261719e+03,  3.408118338854e+01, -1.699495124640e+02
1.273995494843e+01,  1.119018920898e+03,  3.409030895856e+01, -1.699461793722e+02
1.274328041077e+01,  1.119130249023e+03,  3.409941361248e+01, -1.699428539099e+02
1.274661254883e+01,  1.119112426758e+03,  3.410853651560e+01, -1.699395217718e+02
1.274995422363e+01,  1.119029052734e+03,  3.411768550067e+01, -1.699361800970e+02
1.275328254700e+01,  1.119081787109e+03,  3.412679790332e+01, -1.699328517737e+02
1.275661182404e+01,  1.118975585938e+03,  3.413591288867e+01, -1.699295224966e+02
1.275994873047e+01,  1.119075195313e+03,  3.414504873344e+01, -1.699261855902e+02
1.276329135895e+01,  1.119117431641e+03,  3.415420021538e+01, -1.699228429617e+02
1.276662826538e+01,  1.118995483398e+03,  3.416333600261e+01, -1.699195060553e+02
1.276994800568e+01,  1.119081909180e+03,  3.417242476367e+01, -1.699161863150e+02
1.277327823639e+01,  1.119038085938e+03,  3.418154221644e+01, -1.699128560843e+02
1.277661895752e+01,  1.119051879883e+03,  3.419068836053e+01, -1.699095153631e+02
1.277994918823e+01,  1.119094848633e+03,  3.419980575500e+01, -1.699061851324e+02
1.278327941895e+01,  1.119224487305e+03,  3.420892312021e+01, -1.699028549017e+02
1.278660774231e+01,  1.119058959961e+03,  3.421803523418e+01, -1.698995265784e+02
1.278995037079e+01,  1.119150512695e+03,  3.422718648230e+01, -1.698961839499e+02
1.279329013824e+01,  1.119066406250e+03,  3.423632986787e+01, -1.698928441824e+02
1.279661369324e+01,  1.119192382813e+03,  3.424542883838e+01, -1.698895206274e+02
1.279995536804e+01,  1.119330688477e+03,  3.425457738592e+01, -1.698861789526e+02
1.280327796936e+01,  1.119239746094e+03,  3.426367368578e+01, -1.698828563513e+02
1.280661678314e+01,  1.119271972656e+03,  3.427281434040e+01, -1.698795175375e+02
1.280994892120e+01,  1.119483520508e+03,  3.428193668865e+01, -1.698761853995e+02
1.281328010559e+01,  1.119303710938e+03,  3.429105639568e+01, -1.698728542151e+02
1.281661701202e+01,  1.119540405273e+03,  3.430019173729e+01, -1.698695173086e+02
1.281995296478e+01,  1.119505371094e+03,  3.430932443737e+01, -1.698661813559e+02
1.282329273224e+01,  1.119319335938e+03,  3.431846754994e+01, -1.698628415884e+02
1.282662010193e+01,  1.119347656250e+03,  3.432757669097e+01, -1.698595142187e+02
1.282994747162e+01,  1.119448730469e+03,  3.433668580114e+01, -1.698561868490e+02
1.283328628540e+01,  1.119507568359e+03,  3.434582620986e+01, -1.698528480353e+02
1.283661842346e+01,  1.119525390625e+03,  3.435494831176e+01, -1.698495158972e+02
1.283994770050e+01,  1.119446655273e+03,  3.436406255002e+01, -1.698461866202e+02
1.284327888489e+01,  1.119511596680e+03,  3.437318197844e+01, -1.698428554358e+02
1.284661769867e+01,  1.119379028320e+03,  3.438232226142e+01, -1.698395166220e+02
1.284995651245e+01,  1.119527221680e+03,  3.439146251260e+01, -1.698361778082e+02
1.285328578949e+01,  1.119268676758e+03,  3.440057662447e+01, -1.698328485312e+02
1.285661983490e+01,  1.119381713867e+03,  3.440970375815e+01, -1.698295144858e+02
1.285995101929e+01,  1.119589477539e+03,  3.441882302762e+01, -1.698261833014e+02
1.286328125000e+01,  1.119410034180e+03,  3.442793965425e+01, -1.698228530707e+02
1.286661434174e+01,  1.119410644531e+03,  3.443706408079e+01, -1.698195199789e+02
1.286994361877e+01,  1.119370727539e+03,  3.444617803216e+01, -1.698161907019e+02
1.287327861786e+01,  1.119577026367e+03,  3.445530761522e+01, -1.698128557028e+02
1.287661552429e+01,  1.119409179688e+03,  3.446444238697e+01, -1.698095187964e+02
1.287995529175e+01,  1.119404663086e+03,  3.447358495790e+01, -1.698061790289e+02
1.288329029083e+01,  1.119563598633e+03,  3.448271444256e+01, -1.698028440298e+02
1.288661384583e+01,  1.119504638672e+03,  3.449181256643e+01, -1.697995204748e+02
1.288995075226e+01,  1.119318115234e+03,  3.450094720634e+01, -1.697961835684e+02
1.289328479767e+01,  1.119550781250e+03,  3.451007398107e+01, -1.697928495230e+02
1.289660930634e+01,  1.119517456055e+03,  3.451917461626e+01, -1.697895250143e+02
1.289994621277e+01,  1.119640502930e+03,  3.452830915611e+01, -1.697861881079e+02
1.290327548981e+01,  1.119630615234e+03,  3.453742277751e+01, -1.697828588309e+02
1.290662670135e+01,  1.119602416992e+03,  3.454659640889e+01, -1.697795076193e+02
1.290995407104e+01,  1.119589477539e+03,  3.455570474158e+01, -1.697761802496e+02
1.291328334808e+01,  1.119722045898e+03,  3.456481826161e+01, -1.697728509726e+02
1.291661453247e+01,  1.119814208984e+03,  3.457393696881e+01, -1.697695197882e+02
1.291995048523e+01,  1.119702270508e+03,  3.458306869465e+01, -1.697661838354e+02
1.292328548431e+01,  1.119841552734e+03,  3.459219777562e+01, -1.697628488364e+02
1.292660903931e+01,  1.119841064453e+03,  3.460129549578e+01, -1.697595252814e+02
1.292993927002e+01,  1.119834716797e+03,  3.461041145529e+01, -1.697561950506e+02
1.293328380585e+01,  1.119748168945e+03,  3.461956653791e+01, -1.697528505148e+02
1.293662166595e+01,  1.119942749023e+03,  3.462870331203e+01, -1.697495126547e+02
1.293995189667e+01,  1.119903076172e+03,  3.463781916726e+01, -1.697461824240e+02
1.294328689575e+01,  1.119824340820e+03,  3.464694803998e+01, -1.697428474249e+02
1.294661617279e+01,  1.119831542969e+03,  3.465606121473e+01, -1.697395181479e+02
1.294995498657e+01,  1.120002929688e+03,  3.466520045896e+01, -1.697361793341e+02
1.295327854156e+01,  1.119844238281e+03,  3.467429790052e+01, -1.697328557791e+02
1.295661640167e+01,  1.119749267578e+03,  3.468343446345e+01, -1.697295179190e+02
1.295994567871e+01,  1.120088745117e+03,  3.469254749683e+01, -1.697261886420e+02
1.296328735352e+01,  1.119998413086e+03,  3.470169443008e+01, -1.697228469672e+02
1.296662616730e+01,  1.120139526367e+03,  3.471083349611e+01, -1.697195081534e+02
1.296994972229e+01,  1.120307617188e+03,  3.471993075968e+01, -1.697161845984e+02
1.297328186035e+01,  1.120283081055e+03,  3.472905148094e+01, -1.697128524603e+02
1.297661972046e+01,  1.120399169922e+03,  3.473818782833e+01, -1.697095146002e+02
1.297995090485e+01,  1.120382202148e+03,  3.474730586677e+01, -1.697061834158e+02
1.298327922821e+01,  1.120493774414e+03,  3.475641603777e+01, -1.697028550925e+02
1.298660850525e+01,  1.120440917969e+03,  3.476552878271e+01, -1.696995258154e+02
1.298995113373e+01,  1.120481811523e+03,  3.477467803584e+01, -1.696961831869e+02
1.299328899384e+01,  1.120517089844e+03,  3.478381420038e+01, -1.696928453268e+02
1.299660873413e+01,  1.120539428711e+03,  3.479290073193e+01, -1.696895255865e+02
1.299995517731e+01,  1.120524536133e+03,  3.480206031536e+01, -1.696861791434e+02
1.300328159332e+01,  1.120599609375e+03,  3.481116504519e+01, -1.696828527273e+02
1.300662040710e+01,  1.120745239258e+03,  3.482030367165e+01, -1.696795139136e+02
1.300994586945e+01,  1.120848999023e+03,  3.482940571681e+01, -1.696761884512e+02
1.301327705383e+01,  1.120952636719e+03,  3.483852338626e+01, -1.696728572668e+02
1.301661682129e+01,  1.120765258789e+03,  3.484766451046e+01, -1.696695174994e+02
1.301994895935e+01,  1.120901123047e+03,  3.485678471488e+01, -1.696661853613e+02
1.302328968048e+01,  1.120960449219e+03,  3.486592837360e+01, -1.696628446402e+02
1.302662086487e+01,  1.120901489258e+03,  3.487504589201e+01, -1.696595134558e+02
1.302995014191e+01,  1.120856201172e+03,  3.488415815200e+01, -1.696561841788e+02
1.303328037262e+01,  1.121123535156e+03,  3.489327298411e+01, -1.696528539480e+02
1.303661537170e+01,  1.120861816406e+03,  3.490240082895e+01, -1.696495189490e+02
1.303994560242e+01,  1.121142211914e+03,  3.491151558446e+01, -1.696461887183e+02
1.304328250885e+01,  1.121050781250e+03,  3.492064857268e+01, -1.696428518118e+02
1.304661560059e+01,  1.121163085938e+03,  3.492977108155e+01, -1.696395187201e+02
1.304996109009e+01,  1.121183105469e+03,  3.493892748354e+01, -1.696361732306e+02
1.305328083038e+01,  1.121200805664e+03,  3.494801337279e+01, -1.696328534903e+02
1.305662059784e+01,  1.121347167969e+03,  3.495715403591e+01, -1.696295137228e+02
1.305994701385e+01,  1.121352539063e+03,  3.496625811823e+01, -1.696261873068e+02
1.306328392029e+01,  1.121322631836e+03,  3.497539087256e+01, -1.696228504004e+02
1.306661605835e+01,  1.121244995117e+03,  3.498451053703e+01, -1.696195182623e+02
1.306994533539e+01,  1.121370239258e+03,  3.499362233183e+01, -1.696161889853e+02
1.307327651978e+01,  1.121574096680e+03,  3.500273930726e+01, -1.696128578009e+02
1.307661724091e+01,  1.121451416016e+03,  3.501188234358e+01, -1.696095170798e+02
1.307995700836e+01,  1.121514892578e+03,  3.502102272986e+01, -1.696061773123e+02
1.308328914642e+01,  1.121741943359e+03,  3.503014219580e+01, -1.696028451742e+02
1.308661556244e+01,  1.121486816406e+03,  3.503924596159e+01, -1.695995187582e+02
1.308995246887e+01,  1.121476440430e+03,  3.504837839746e+01, -1.695961818518e+02
1.309328079224e+01,  1.121627197266e+03,  3.505748730299e+01, -1.695928535284e+02
1.309661388397e+01,  1.121689819336e+03,  3.506660921814e+01, -1.695895204367e+02
1.309995174408e+01,  1.121638183594e+03,  3.507574414264e+01, -1.695861825766e+02
1.310327911377e+01,  1.121816406250e+03,  3.508485031680e+01, -1.695828552069e+02
1.310662078857e+01,  1.121712280273e+03,  3.509399559958e+01, -1.695795135321e+02
1.310995960236e+01,  1.121751098633e+03,  3.510313301146e+01, -1.695761747183e+02
1.311328315735e+01,  1.121885498047e+03,  3.511222862339e+01, -1.695728511633e+02
1.311661720276e+01,  1.122089843750e+03,  3.512135290349e+01, -1.695695171179e+02
1.311994934082e+01,  1.121854125977e+03,  3.513047192253e+01, -1.695661849798e+02
1.312328720093e+01,  1.121989257813e+03,  3.513960655959e+01, -1.695628471197e+02
1.312661457062e+01,  1.121996337891e+03,  3.514871244639e+01, -1.695595197501e+02
1.312994384766e+01,  1.122198120117e+03,  3.515782351148e+01, -1.695561904730e+02
1.313328933716e+01,  1.122330810547e+03,  3.516697890249e+01, -1.695528449835e+02
1.313662052155e+01,  1.122124633789e+03,  3.517609510372e+01, -1.695495137991e+02
1.313995170593e+01,  1.122241699219e+03,  3.518521126306e+01, -1.695461826147e+02
1.314328765869e+01,  1.122129272461e+03,  3.519434042948e+01, -1.695428466620e+02
1.314661884308e+01,  1.122428466797e+03,  3.520345650461e+01, -1.695395154776e+02
1.314995479584e+01,  1.122478637695e+03,  3.521258558647e+01, -1.695361795248e+02
1.315327644348e+01,  1.122490478516e+03,  3.522167547910e+01, -1.695328578772e+02
1.315661430359e+01,  1.122591430664e+03,  3.523080969559e+01, -1.695295200171e+02
1.315994930267e+01,  1.122696044922e+03,  3.523993604003e+01, -1.695261850180e+02
1.316328430176e+01,  1.122700073242e+03,  3.524906234164e+01, -1.695228500189e+02
1.316662502289e+01,  1.122634399414e+03,  3.525820425872e+01, -1.695195092978e+02
1.316995239258e+01,  1.122542480469e+03,  3.526730959651e+01, -1.695161819281e+02
1.317327976227e+01,  1.122642089844e+03,  3.527641489131e+01, -1.695128545584e+02
1.317660999298e+01,  1.122749877930e+03,  3.528552797211e+01, -1.695095243277e+02
1.317994880676e+01,  1.122780273438e+03,  3.529466449678e+01, -1.695061855139e+02
1.318327713013e+01,  1.122980590820e+03,  3.530377227144e+01, -1.695028571905e+02
1.318661308289e+01,  1.123045776367e+03,  3.531290087989e+01, -1.694995212378e+02
1.318995285034e+01,  1.123170898438e+03,  3.532203988313e+01, -1.694961814703e+02
1.319329738617e+01,  1.123041259766e+03,  3.533119189054e+01, -1.694928369345e+02
1.319661426544e+01,  1.123133544922e+03,  3.534026817467e+01, -1.694895200552e+02
1.319995212555e+01,  1.123216308594e+03,  3.534940182656e+01, -1.694861821951e+02
1.320327854156e+01,  1.123245849609e+03,  3.535850411897e+01, -1.694828557791e+02
1.320662021637e+01,  1.123319213867e+03,  3.536764812059e+01, -1.694795141043e+02
1.320994853973e+01,  1.123195312500e+03,  3.537675554356e+01, -1.694761857809e+02
1.321328449249e+01,  1.123310424805e+03,  3.538588379858e+01, -1.694728498282e+02
1.321665382385e+01,  1.123485595703e+03,  3.539510334293e+01, -1.694694804968e+02
1.321994876862e+01,  1.123585205078e+03,  3.540411929803e+01, -1.694661855521e+02
1.322329139709e+01,  1.123619140625e+03,  3.541326568522e+01, -1.694628429236e+02
1.322662544250e+01,  1.123653930664e+03,  3.542238854157e+01, -1.694595088782e+02
1.322994804382e+01,  1.123687744141e+03,  3.543148003884e+01, -1.694561862768e+02
1.323328304291e+01,  1.123751220703e+03,  3.544060541439e+01, -1.694528512778e+02
1.323661708832e+01,  1.123654907227e+03,  3.544972813504e+01, -1.694495172323e+02
1.323994827271e+01,  1.123946166992e+03,  3.545884298182e+01, -1.694461860480e+02
1.324328422546e+01,  1.124048461914e+03,  3.546797083024e+01, -1.694428500952e+02
1.324661445618e+01,  1.124073120117e+03,  3.547708297629e+01, -1.694395198645e+02
1.324995708466e+01,  1.124206542969e+03,  3.548622899897e+01, -1.694361772360e+02
1.325328445435e+01,  1.124043212891e+03,  3.549533322499e+01, -1.694328498663e+02
1.325662040710e+01,  1.124077636719e+03,  3.550446088959e+01, -1.694295139136e+02
1.325994491577e+01,  1.124028808594e+03,  3.551355719540e+01, -1.694261894049e+02
1.326328182220e+01,  1.124267700195e+03,  3.552268737683e+01, -1.694228524985e+02
1.326662158966e+01,  1.124107910156e+03,  3.553182533977e+01, -1.694195127310e+02
1.326994705200e+01,  1.124128540039e+03,  3.554092411594e+01, -1.694161872687e+02
1.327327919006e+01,  1.124318359375e+03,  3.555004111090e+01, -1.694128551306e+02
1.327661991119e+01,  1.124207031250e+03,  3.555918154287e+01, -1.694095144095e+02
1.327995681763e+01,  1.124260742188e+03,  3.556831149053e+01, -1.694061775030e+02
1.328328800201e+01,  1.124351074219e+03,  3.557742573537e+01, -1.694028463187e+02
1.328661727905e+01,  1.124511352539e+03,  3.558653471458e+01, -1.693995170416e+02
1.328994846344e+01,  1.124581054688e+03,  3.559564886514e+01, -1.693961858572e+02
1.329328536987e+01,  1.124517211914e+03,  3.560477862381e+01, -1.693928489508e+02
1.329660987854e+01,  1.124517578125e+03,  3.561387441492e+01, -1.693895244421e+02
1.329995155334e+01,  1.124511596680e+03,  3.562301712449e+01, -1.693861827673e+02
1.330328083038e+01,  1.124614501953e+03,  3.563212586648e+01, -1.693828534903e+02
1.330662250519e+01,  1.124486938477e+03,  3.564126848015e+01, -1.693795118155e+02
1.330995655060e+01,  1.124666259766e+03,  3.565039017221e+01, -1.693761777701e+02
1.331328868866e+01,  1.124755981445e+03,  3.565950659783e+01, -1.693728456320e+02
1.331661415100e+01,  1.124825805664e+03,  3.566860471125e+01, -1.693695201697e+02
1.331994342804e+01,  1.124597778320e+03,  3.567771321308e+01, -1.693661908926e+02
1.332328510284e+01,  1.124959106445e+03,  3.568685558510e+01, -1.693628492178e+02
1.332661247253e+01,  1.125047363281e+03,  3.569595877174e+01, -1.693595218481e+02
1.332995128632e+01,  1.125091430664e+03,  3.570509321894e+01, -1.693561830344e+02
1.333329296112e+01,  1.125108032227e+03,  3.571423544440e+01, -1.693528413595e+02
1.333662605286e+01,  1.124982788086e+03,  3.572335413912e+01, -1.693495082678e+02
1.333994865417e+01,  1.124959106445e+03,  3.573244408528e+01, -1.693461856665e+02
