$C:\ProgramData\Zwick\testXpert III\data\Test Method\compression test RT_Copper_20012025.zs2
Pre-load                                25 N
Test speed                              1 mm/min
Type of compression modulus determinatioRegression
$
  Compressive strain;      Standard force;Absolute crosshead t
  1.122749000788e-01;  4.910249938965e+02; -7.626160035006e+01
  1.123568490148e-01;  4.925243225098e+02; -7.626151840112e+01
  1.124412566423e-01;  4.940207824707e+02; -7.626143399349e+01
  1.125227883458e-01;  4.955507812500e+02; -7.626135246179e+01
  1.126085072756e-01;  4.970584411621e+02; -7.626126674286e+01
  1.126947402954e-01;  4.985271301270e+02; -7.626118050984e+01
  1.127800270915e-01;  5.000663146973e+02; -7.626109522304e+01
  1.128630489111e-01;  5.016703491211e+02; -7.626101220122e+01
  1.129448115826e-01;  5.032999267578e+02; -7.626093043855e+01
  1.130278035998e-01;  5.048148803711e+02; -7.626084744654e+01
  1.131104677916e-01;  5.063241882324e+02; -7.626076478234e+01
  1.131979525089e-01;  5.078549499512e+02; -7.626067729763e+01
  1.132818460464e-01;  5.094687500000e+02; -7.626059340409e+01
  1.133631318808e-01;  5.110715026855e+02; -7.626051211825e+01
  1.134476438165e-01;  5.126344604492e+02; -7.626042760632e+01
  1.135330200195e-01;  5.142553100586e+02; -7.626034223012e+01
  1.136147156358e-01;  5.158828735352e+02; -7.626026053450e+01
  1.136939749122e-01;  5.175402832031e+02; -7.626018127522e+01
  1.137760281563e-01;  5.191299438477e+02; -7.626009922198e+01
  1.138604581356e-01;  5.207066040039e+02; -7.626001479200e+01
  1.139444857836e-01;  5.223693237305e+02; -7.625993076435e+01
  1.140266135335e-01;  5.240171508789e+02; -7.625984863660e+01
  1.141087785363e-01;  5.256370239258e+02; -7.625976647160e+01
  1.141921952367e-01;  5.272561035156e+02; -7.625968305490e+01
  1.142805144191e-01;  5.289022216797e+02; -7.625959473572e+01
  1.143616661429e-01;  5.305698242188e+02; -7.625951358399e+01
  1.144475862384e-01;  5.322423095703e+02; -7.625942766390e+01
  1.145308315754e-01;  5.338724975586e+02; -7.625934441856e+01
  1.146123409271e-01;  5.355515136719e+02; -7.625926290921e+01
  1.146951764822e-01;  5.373111572266e+02; -7.625918007365e+01
  1.147778704762e-01;  5.390113525391e+02; -7.625909737966e+01
  1.148630380630e-01;  5.407954711914e+02; -7.625901221207e+01
  1.149459853768e-01;  5.425559082031e+02; -7.625892926476e+01
  1.150301024318e-01;  5.442637939453e+02; -7.625884514770e+01
  1.151129454374e-01;  5.460024414063e+02; -7.625876230470e+01
  1.151961535215e-01;  5.477855224609e+02; -7.625867909661e+01
  1.152804046869e-01;  5.495078735352e+02; -7.625859484545e+01
  1.153657883406e-01;  5.512665405273e+02; -7.625850946179e+01
  1.154466941953e-01;  5.530244140625e+02; -7.625842855594e+01
  1.155287399888e-01;  5.547824096680e+02; -7.625834651015e+01
  1.156113520265e-01;  5.565414428711e+02; -7.625826389811e+01
  1.156931519508e-01;  5.582770996094e+02; -7.625818209818e+01
  1.157752275467e-01;  5.600016479492e+02; -7.625810002259e+01
  1.158619895577e-01;  5.618280029297e+02; -7.625801326058e+01
  1.159484833479e-01;  5.636224365234e+02; -7.625792676679e+01
  1.160310804844e-01;  5.653608398438e+02; -7.625784416965e+01
  1.161126941442e-01;  5.671145019531e+02; -7.625776255599e+01
  1.161941438913e-01;  5.688424072266e+02; -7.625768110624e+01
  1.162779256701e-01;  5.706278076172e+02; -7.625759732446e+01
  1.163617298007e-01;  5.724578857422e+02; -7.625751352033e+01
  1.164442524314e-01;  5.743098754883e+02; -7.625743099770e+01
  1.165276244283e-01;  5.761002807617e+02; -7.625734762571e+01
  1.166109442711e-01;  5.779494018555e+02; -7.625726430586e+01
  1.166929379106e-01;  5.798092041016e+02; -7.625718231222e+01
  1.167766451836e-01;  5.816795654297e+02; -7.625709860495e+01
  1.168624684215e-01;  5.835623779297e+02; -7.625701278171e+01
  1.169470697641e-01;  5.854607543945e+02; -7.625692818037e+01
  1.170299351215e-01;  5.873321533203e+02; -7.625684531501e+01
  1.171147078276e-01;  5.892830200195e+02; -7.625676054231e+01
  1.171958893538e-01;  5.911360473633e+02; -7.625667936078e+01
  1.172789558768e-01;  5.929693603516e+02; -7.625659629426e+01
  1.173625960946e-01;  5.948734130859e+02; -7.625651265404e+01
  1.174434944987e-01;  5.967841186523e+02; -7.625643175564e+01
  1.175270751119e-01;  5.987044067383e+02; -7.625634817502e+01
  1.176106706262e-01;  6.006428222656e+02; -7.625626457951e+01
  1.176934689283e-01;  6.025575561523e+02; -7.625618178121e+01
  1.177766099572e-01;  6.044821166992e+02; -7.625609864018e+01
  1.178627684712e-01;  6.064607543945e+02; -7.625601248166e+01
  1.179479509592e-01;  6.083577270508e+02; -7.625592729918e+01
  1.180299520493e-01;  6.102656860352e+02; -7.625584529809e+01
  1.181109249592e-01;  6.121757202148e+02; -7.625576432518e+01
  1.181938275695e-01;  6.140924682617e+02; -7.625568142257e+01
  1.182774156332e-01;  6.159598388672e+02; -7.625559783450e+01
  1.183610185981e-01;  6.178182373047e+02; -7.625551423154e+01
  1.184450089931e-01;  6.196665039063e+02; -7.625543024114e+01
  1.185282766819e-01;  6.214918212891e+02; -7.625534697345e+01
  1.186103299260e-01;  6.234188232422e+02; -7.625526492021e+01
  1.186953485012e-01;  6.253635253906e+02; -7.625517990163e+01
  1.187819913030e-01;  6.272728271484e+02; -7.625509325883e+01
  1.188642531633e-01;  6.291736450195e+02; -7.625501099697e+01
  1.189448460937e-01;  6.311145629883e+02; -7.625493040404e+01
  1.190246567130e-01;  6.330866699219e+02; -7.625485059342e+01
  1.191069483757e-01;  6.350419311523e+02; -7.625476830176e+01
  1.191913783550e-01;  6.370056762695e+02; -7.625468387178e+01
  1.192789450288e-01;  6.389848022461e+02; -7.625459630511e+01
  1.193631589413e-01;  6.410184936523e+02; -7.625451209119e+01
  1.194443255663e-01;  6.429694824219e+02; -7.625443092457e+01
  1.195287704468e-01;  6.448745117188e+02; -7.625434647969e+01
  1.196136698127e-01;  6.467529907227e+02; -7.625426158032e+01
  1.196965798736e-01;  6.487090454102e+02; -7.625417867026e+01
  1.197809204459e-01;  6.506542968750e+02; -7.625409432969e+01
  1.198632493615e-01;  6.525939331055e+02; -7.625401200077e+01
  1.199444234371e-01;  6.544647827148e+02; -7.625393082670e+01
  1.200274378061e-01;  6.563565673828e+02; -7.625384781233e+01
  1.201113089919e-01;  6.582152709961e+02; -7.625376394114e+01
  1.201991513371e-01;  6.601188354492e+02; -7.625367609880e+01
  1.202827841043e-01;  6.620194091797e+02; -7.625359246603e+01
  1.203649789095e-01;  6.639296875000e+02; -7.625351027123e+01
  1.204471513629e-01;  6.658225708008e+02; -7.625342809877e+01
  1.205269619823e-01;  6.677373657227e+02; -7.625334828815e+01
  1.206099838018e-01;  6.696589355469e+02; -7.625326526633e+01
  1.206936612725e-01;  6.715233764648e+02; -7.625318158886e+01
  1.207762807608e-01;  6.735081787109e+02; -7.625309896937e+01
  1.208586469293e-01;  6.753984375000e+02; -7.625301660321e+01
  1.209437176585e-01;  6.773402709961e+02; -7.625293153248e+01
  1.210278719664e-01;  6.792972412109e+02; -7.625284737817e+01
  1.211106851697e-01;  6.812014160156e+02; -7.625276456497e+01
  1.211921945214e-01;  6.831809082031e+02; -7.625268305561e+01
  1.212780103087e-01;  6.852058105469e+02; -7.625259723983e+01
  1.213592290878e-01;  6.871685791016e+02; -7.625251602105e+01
  1.214403510094e-01;  6.891176147461e+02; -7.625243489913e+01
  1.215245947242e-01;  6.910914916992e+02; -7.625235065541e+01
  1.216123253107e-01;  6.929949951172e+02; -7.625226292482e+01
  1.216953024268e-01;  6.950048217773e+02; -7.625217994771e+01
  1.217796206474e-01;  6.969750366211e+02; -7.625209562949e+01
  1.218641847372e-01;  6.989302978516e+02; -7.625201106540e+01
  1.219474971294e-01;  7.008779907227e+02; -7.625192775301e+01
  1.220304071903e-01;  7.028016357422e+02; -7.625184484294e+01
  1.221141144633e-01;  7.047449340820e+02; -7.625176113567e+01
  1.222018897533e-01;  7.067441406250e+02; -7.625167336038e+01
  1.222840845585e-01;  7.087362670898e+02; -7.625159116558e+01
  1.223638653755e-01;  7.106887817383e+02; -7.625151138476e+01
  1.224461123347e-01;  7.127435302734e+02; -7.625142913780e+01
  1.225294768810e-01;  7.147366333008e+02; -7.625134577325e+01
  1.226097792387e-01;  7.167763061523e+02; -7.625126547090e+01
  1.226934641600e-01;  7.187904052734e+02; -7.625118178598e+01
  1.227802708745e-01;  7.208229980469e+02; -7.625109497926e+01
  1.228665485978e-01;  7.228963623047e+02; -7.625100870154e+01
  1.229480355978e-01;  7.249387207031e+02; -7.625092721454e+01
  1.230291277170e-01;  7.269509887695e+02; -7.625084612242e+01
  1.231152787805e-01;  7.289212646484e+02; -7.625075997135e+01
  1.231971979141e-01;  7.309651489258e+02; -7.625067805222e+01
  1.232788115740e-01;  7.329469604492e+02; -7.625059643856e+01
  1.233632564545e-01;  7.349374389648e+02; -7.625051199368e+01
  1.234466060996e-01;  7.368718872070e+02; -7.625042864404e+01
  1.235290691257e-01;  7.388750000000e+02; -7.625034618101e+01
  1.236120164394e-01;  7.408481445313e+02; -7.625026323370e+01
  1.236948743463e-01;  7.428245849609e+02; -7.625018037579e+01
  1.237786486745e-01;  7.447557983398e+02; -7.625009660146e+01
  1.238634809852e-01;  7.467523193359e+02; -7.625001176915e+01
  1.239471212029e-01;  7.487845458984e+02; -7.624992812893e+01
  1.240286901593e-01;  7.507882690430e+02; -7.624984655998e+01
  1.241097748280e-01;  7.527775878906e+02; -7.624976547531e+01
  1.241928115487e-01;  7.548109741211e+02; -7.624968243859e+01
  1.242759376764e-01;  7.568626708984e+02; -7.624959931246e+01
  1.243631392717e-01;  7.588905029297e+02; -7.624951211086e+01
  1.244483739138e-01;  7.609204101563e+02; -7.624942687622e+01
  1.245318949223e-01;  7.629802246094e+02; -7.624934335521e+01
  1.246162950993e-01;  7.650864868164e+02; -7.624925895504e+01
  1.246958225965e-01;  7.671514282227e+02; -7.624917942754e+01
  1.247785761952e-01;  7.692227172852e+02; -7.624909667394e+01
  1.248634979129e-01;  7.713001708984e+02; -7.624901175222e+01
  1.249462589622e-01;  7.733526611328e+02; -7.624892899117e+01
  1.250307857990e-01;  7.753763427734e+02; -7.624884446434e+01
  1.251131445169e-01;  7.774246826172e+02; -7.624876210562e+01
  1.251926571131e-01;  7.794855957031e+02; -7.624868259302e+01
  1.252747327089e-01;  7.815919799805e+02; -7.624860051743e+01
  1.253594905138e-01;  7.836519165039e+02; -7.624851575962e+01
  1.254434287548e-01;  7.856836547852e+02; -7.624843182138e+01
  1.255268156528e-01;  7.877822875977e+02; -7.624834843448e+01
  1.256158351898e-01;  7.898724365234e+02; -7.624825941495e+01
  1.256993263960e-01;  7.919877319336e+02; -7.624817592374e+01
  1.257797181606e-01;  7.940858154297e+02; -7.624809553197e+01
  1.258611530066e-01;  7.962566528320e+02; -7.624801409713e+01
  1.259449422359e-01;  7.984211425781e+02; -7.624793030790e+01
  1.260278970003e-01;  8.005864257813e+02; -7.624784735313e+01
  1.261103302240e-01;  8.026842651367e+02; -7.624776491991e+01
  1.261957734823e-01;  8.047796630859e+02; -7.624767947665e+01
  1.262768059969e-01;  8.069322509766e+02; -7.624759844414e+01
  1.263568103313e-01;  8.090814819336e+02; -7.624751843980e+01
  1.264414042234e-01;  8.112084960938e+02; -7.624743384591e+01
  1.265280693769e-01;  8.133733520508e+02; -7.624734718076e+01
  1.266115158796e-01;  8.155055541992e+02; -7.624726373426e+01
  1.266970932484e-01;  8.176478271484e+02; -7.624717815689e+01
  1.267789304256e-01;  8.197745971680e+02; -7.624709631971e+01
  1.268627643585e-01;  8.218851928711e+02; -7.624701248578e+01
  1.269456893206e-01;  8.240156250000e+02; -7.624692956081e+01
  1.270295232534e-01;  8.261387939453e+02; -7.624684572688e+01
  1.271129995584e-01;  8.282909545898e+02; -7.624676225058e+01
  1.271990984678e-01;  8.303903198242e+02; -7.624667615167e+01
  1.272819191217e-01;  8.324808959961e+02; -7.624659333101e+01
  1.273638159037e-01;  8.345732421875e+02; -7.624651143423e+01
  1.274454444647e-01;  8.367863769531e+02; -7.624642980567e+01
  1.275282949209e-01;  8.389522094727e+02; -7.624634695521e+01
  1.276124417782e-01;  8.410403442383e+02; -7.624626280836e+01
  1.276955455542e-01;  8.431705322266e+02; -7.624617970458e+01
  1.277790665627e-01;  8.453305053711e+02; -7.624609618357e+01
  1.278622299433e-01;  8.475191040039e+02; -7.624601302019e+01
  1.279462724924e-01;  8.496662597656e+02; -7.624592897764e+01
  1.280302852392e-01;  8.518211059570e+02; -7.624584496490e+01
  1.281129121780e-01;  8.540629882813e+02; -7.624576233796e+01
  1.281951367855e-01;  8.562545166016e+02; -7.624568011335e+01
  1.282775402069e-01;  8.583982543945e+02; -7.624559770993e+01
  1.283620297909e-01;  8.605323486328e+02; -7.624551322034e+01
  1.284450292587e-01;  8.627107543945e+02; -7.624543022088e+01
  1.285268217325e-01;  8.649165649414e+02; -7.624534842840e+01
  1.286115348339e-01;  8.671166992188e+02; -7.624526371530e+01
  1.286911815405e-01;  8.693091430664e+02; -7.624518406859e+01
  1.287763416767e-01;  8.714951782227e+02; -7.624509890846e+01
  1.288606524467e-01;  8.737422485352e+02; -7.624501459769e+01
  1.289447546005e-01;  8.759019165039e+02; -7.624493049553e+01
  1.290257573128e-01;  8.780928955078e+02; -7.624484949282e+01
  1.291116476059e-01;  8.802770996094e+02; -7.624476360253e+01
  1.291959583759e-01;  8.824844360352e+02; -7.624467929176e+01
  1.292792856693e-01;  8.847056884766e+02; -7.624459596447e+01
  1.293652206659e-01;  8.869368896484e+02; -7.624451002947e+01
  1.294474452734e-01;  8.891483154297e+02; -7.624442780486e+01
  1.295305341482e-01;  8.913905029297e+02; -7.624434471599e+01
  1.296129971743e-01;  8.936215820313e+02; -7.624426225296e+01
  1.296939700842e-01;  8.958179931641e+02; -7.624418128005e+01
  1.297785788774e-01;  8.979973754883e+02; -7.624409667126e+01
  1.298642009497e-01;  9.002304687500e+02; -7.624401104919e+01
  1.299479305744e-01;  9.024291992188e+02; -7.624392731956e+01
  1.300323307514e-01;  9.046700439453e+02; -7.624384291938e+01
  1.301133781672e-01;  9.068936767578e+02; -7.624376187197e+01
  1.301952004433e-01;  9.090592651367e+02; -7.624368004969e+01
  1.302787214518e-01;  9.112422485352e+02; -7.624359652868e+01
  1.303629130125e-01;  9.134245605469e+02; -7.624351233712e+01
  1.304458677769e-01;  9.156110839844e+02; -7.624342938236e+01
  1.305305808783e-01;  9.178472290039e+02; -7.624334466926e+01
  1.306147575378e-01;  9.200554199219e+02; -7.624326049260e+01
  1.306951493025e-01;  9.222709350586e+02; -7.624318010083e+01
  1.307795643806e-01;  9.245392456055e+02; -7.624309568575e+01
  1.308618038893e-01;  9.267568969727e+02; -7.624301344625e+01
  1.309430897236e-01;  9.289547119141e+02; -7.624293216041e+01
  1.310280859470e-01;  9.312037353516e+02; -7.624284716419e+01
  1.311118602753e-01;  9.334092407227e+02; -7.624276338986e+01
  1.311946511269e-01;  9.356364135742e+02; -7.624268059901e+01
  1.312772035599e-01;  9.378723144531e+02; -7.624259804658e+01
  1.313624978065e-01;  9.401030273438e+02; -7.624251275233e+01
  1.314440369606e-01;  9.423912353516e+02; -7.624243121317e+01
  1.315294057131e-01;  9.446232910156e+02; -7.624234584442e+01
  1.316122263670e-01;  9.468295288086e+02; -7.624226302377e+01
  1.316956728697e-01;  9.491118164063e+02; -7.624217957727e+01
  1.317773908377e-01;  9.514243774414e+02; -7.624209785930e+01
  1.318606734276e-01;  9.537167968750e+02; -7.624201457671e+01
  1.319428831339e-01;  9.560161132813e+02; -7.624193236700e+01
  1.320282816887e-01;  9.583102416992e+02; -7.624184696845e+01
  1.321155875921e-01;  9.606221923828e+02; -7.624175966254e+01
  1.322007328272e-01;  9.628950805664e+02; -7.624167451731e+01
  1.322814822197e-01;  9.651828002930e+02; -7.624159376792e+01
  1.323628425598e-01;  9.674915161133e+02; -7.624151240758e+01
  1.324464380741e-01;  9.697959594727e+02; -7.624142881206e+01
  1.325321793556e-01;  9.721080932617e+02; -7.624134307078e+01
  1.326162666082e-01;  9.743968505859e+02; -7.624125898353e+01
  1.326989829540e-01;  9.766519775391e+02; -7.624117626718e+01
  1.327795088291e-01;  9.789461059570e+02; -7.624109574131e+01
  1.328612416983e-01;  9.812600097656e+02; -7.624101400844e+01
  1.329454928637e-01;  9.835268554688e+02; -7.624092975727e+01
  1.330312490463e-01;  9.857811279297e+02; -7.624084400109e+01
  1.331145614386e-01;  9.880146484375e+02; -7.624076068870e+01
  1.331950128078e-01;  9.902815551758e+02; -7.624068023733e+01
  1.332754492760e-01;  9.926039428711e+02; -7.624059980086e+01
  1.333603709936e-01;  9.948430175781e+02; -7.624051487914e+01
  1.334441751242e-01;  9.970968627930e+02; -7.624043107501e+01
  1.335293352604e-01;  9.993305053711e+02; -7.624034591487e+01
  1.336135566235e-01;  1.001630859375e+03; -7.624026169351e+01
  1.336966156960e-01;  1.003933898926e+03; -7.624017863444e+01
  1.337798386812e-01;  1.006198425293e+03; -7.624009541145e+01
  1.338607072830e-01;  1.008471313477e+03; -7.624001454285e+01
  1.339460611343e-01;  1.010759338379e+03; -7.623992918900e+01
  1.340294182301e-01;  1.013054199219e+03; -7.623984583191e+01
  1.341150552034e-01;  1.015317932129e+03; -7.623976019493e+01
  1.341959536076e-01;  1.017617797852e+03; -7.623967929653e+01
  1.342763900757e-01;  1.019888488770e+03; -7.623959886006e+01
  1.343614012003e-01;  1.022215148926e+03; -7.623951384893e+01
  1.344463527203e-01;  1.024463012695e+03; -7.623942889741e+01
  1.345334649086e-01;  1.026710815430e+03; -7.623934178523e+01
  1.346136927605e-01;  1.029014892578e+03; -7.623926155737e+01
  1.346951574087e-01;  1.031332397461e+03; -7.623918009273e+01
  1.347797065973e-01;  1.033633911133e+03; -7.623909554354e+01
  1.348619610071e-01;  1.035933715820e+03; -7.623901328913e+01
  1.349465548992e-01;  1.038235717773e+03; -7.623892869524e+01
  1.350295394659e-01;  1.040543457031e+03; -7.623884571067e+01
  1.351114958525e-01;  1.042889404297e+03; -7.623876375428e+01
  1.351942867041e-01;  1.045239624023e+03; -7.623868096343e+01
  1.352746784687e-01;  1.047573852539e+03; -7.623860057167e+01
  1.353623569012e-01;  1.049889038086e+03; -7.623851289323e+01
  1.354470252991e-01;  1.052229003906e+03; -7.623842822484e+01
  1.355255097151e-01;  1.054561523438e+03; -7.623834974042e+01
  1.356091648340e-01;  1.056936401367e+03; -7.623826608530e+01
  1.356929838657e-01;  1.059288452148e+03; -7.623818226627e+01
  1.357776522636e-01;  1.061596069336e+03; -7.623809759787e+01
  1.358616054058e-01;  1.063887817383e+03; -7.623801364473e+01
  1.359472870827e-01;  1.066219360352e+03; -7.623792796305e+01
  1.360319405794e-01;  1.068545288086e+03; -7.623784330956e+01
  1.361133754253e-01;  1.070902587891e+03; -7.623776187471e+01
  1.361936032772e-01;  1.073289184570e+03; -7.623768164686e+01
  1.362769007683e-01;  1.075615234375e+03; -7.623759834937e+01
  1.363622546196e-01;  1.077996582031e+03; -7.623751299552e+01
  1.364486664534e-01;  1.080392456055e+03; -7.623742658368e+01
  1.365308463573e-01;  1.082715209961e+03; -7.623734440378e+01
  1.366143673658e-01;  1.085125854492e+03; -7.623726088277e+01
  1.366984695196e-01;  1.087550048828e+03; -7.623717678062e+01
  1.367825269699e-01;  1.089927124023e+03; -7.623709272317e+01
  1.368630975485e-01;  1.092354248047e+03; -7.623701215259e+01
