$C:\ProgramData\Zwick\testXpert III\data\Test Method\compression test RT_Copper_20012025.zs2
Pre-load                                25 N
Test speed                              1 mm/min
Type of compression modulus determinatioRegression
$
  Compressive strain;      Standard force;Absolute crosshead t
  1.820775419474e-01;  2.600616210938e+03; -7.612191348425e+01
  1.821598857641e-01;  2.603916503906e+03; -7.612183114043e+01
  1.822452694178e-01;  2.607236083984e+03; -7.612174575678e+01
  1.823276132345e-01;  2.610547851563e+03; -7.612166341296e+01
  1.824096441269e-01;  2.613876220703e+03; -7.612158138207e+01
  1.824922412634e-01;  2.617223632813e+03; -7.612149878493e+01
  1.825757622719e-01;  2.620584472656e+03; -7.612141526393e+01
  1.826628893614e-01;  2.623924560547e+03; -7.612132813684e+01
  1.827483028173e-01;  2.627214599609e+03; -7.612124272338e+01
  1.828341484070e-01;  2.630559326172e+03; -7.612115687779e+01
  1.829179674387e-01;  2.633868164063e+03; -7.612107305876e+01
  1.830004751682e-01;  2.637210449219e+03; -7.612099055103e+01
  1.830769330263e-01;  2.640570556641e+03; -7.612091409317e+01
  1.831603944302e-01;  2.643897216797e+03; -7.612083063177e+01
  1.832443326712e-01;  2.647183105469e+03; -7.612074669353e+01
  1.833299100399e-01;  2.650491699219e+03; -7.612066111616e+01
  1.834140717983e-01;  2.653797119141e+03; -7.612057695440e+01
  1.834965050220e-01;  2.657126464844e+03; -7.612049452118e+01
  1.835799962282e-01;  2.660485595703e+03; -7.612041102997e+01
  1.836616992950e-01;  2.663833984375e+03; -7.612032932690e+01
  1.837455928326e-01;  2.667146972656e+03; -7.612024543336e+01
  1.838299781084e-01;  2.670445556641e+03; -7.612016104809e+01
  1.839125752449e-01;  2.673722412109e+03; -7.612007845095e+01
  1.839931458235e-01;  2.677066162109e+03; -7.611999788037e+01
  1.840754747391e-01;  2.680374267578e+03; -7.611991555146e+01
  1.841614395380e-01;  2.683666992188e+03; -7.611982958666e+01
  1.842480748892e-01;  2.686958007813e+03; -7.611974295131e+01
  1.843282282352e-01;  2.690228759766e+03; -7.611966279796e+01
  1.844085454941e-01;  2.693487304688e+03; -7.611958248070e+01
  1.844901591539e-01;  2.696732177734e+03; -7.611950086704e+01
  1.845730543137e-01;  2.700063720703e+03; -7.611941797188e+01
  1.846565455198e-01;  2.703372314453e+03; -7.611933448068e+01
  1.847424656153e-01;  2.706708007813e+03; -7.611924856058e+01
  1.848276555538e-01;  2.709986572266e+03; -7.611916337064e+01
  1.849112063646e-01;  2.713337402344e+03; -7.611907981983e+01
  1.849925220013e-01;  2.716668701172e+03; -7.611899850420e+01
  1.850744038820e-01;  2.719981201172e+03; -7.611891662232e+01
  1.851598620415e-01;  2.723324951172e+03; -7.611883116416e+01
  1.852416694164e-01;  2.726662597656e+03; -7.611874935678e+01
  1.853236109018e-01;  2.729997070313e+03; -7.611866741530e+01
  1.854075342417e-01;  2.733343750000e+03; -7.611858349196e+01
  1.854907125235e-01;  2.736705322266e+03; -7.611850031367e+01
  1.855763196945e-01;  2.739989257813e+03; -7.611841470650e+01
  1.856628209352e-01;  2.743265869141e+03; -7.611832820526e+01
  1.857466995716e-01;  2.746566650391e+03; -7.611824432663e+01
  1.858293265104e-01;  2.749906250000e+03; -7.611816169969e+01
  1.859120130539e-01;  2.753253662109e+03; -7.611807901314e+01
  1.859934478998e-01;  2.756587890625e+03; -7.611799757830e+01
  1.860765516758e-01;  2.759948486328e+03; -7.611791447452e+01
  1.861631870270e-01;  2.763361328125e+03; -7.611782783917e+01
  1.862474381924e-01;  2.766691406250e+03; -7.611774358800e+01
  1.863288879395e-01;  2.769992675781e+03; -7.611766213826e+01
  1.864149123430e-01;  2.773325195313e+03; -7.611757611385e+01
  1.865007877350e-01;  2.776669189453e+03; -7.611749023846e+01
  1.865825504065e-01;  2.779966064453e+03; -7.611740847579e+01
  1.866606622934e-01;  2.783253662109e+03; -7.611733036390e+01
  1.867426782846e-01;  2.786538330078e+03; -7.611724834791e+01
  1.868278980255e-01;  2.789818115234e+03; -7.611716312817e+01
  1.869105696678e-01;  2.793093505859e+03; -7.611708045653e+01
  1.869922429323e-01;  2.796354003906e+03; -7.611699878326e+01
  1.870744377375e-01;  2.799645996094e+03; -7.611691658846e+01
  1.871590465307e-01;  2.802920898438e+03; -7.611683197967e+01
  1.872443407774e-01;  2.806289794922e+03; -7.611674668542e+01
  1.873261034489e-01;  2.809646484375e+03; -7.611666492275e+01
  1.874116212130e-01;  2.813016357422e+03; -7.611657940498e+01
  1.874959170818e-01;  2.816384033203e+03; -7.611649510912e+01
  1.875776797533e-01;  2.819760253906e+03; -7.611641334644e+01
  1.876605600119e-01;  2.823143798828e+03; -7.611633046619e+01
  1.877432912588e-01;  2.826536621094e+03; -7.611624773494e+01
  1.878283768892e-01;  2.829855224609e+03; -7.611616264931e+01
  1.879113018513e-01;  2.833224853516e+03; -7.611607972435e+01
  1.879955083132e-01;  2.836601806641e+03; -7.611599551788e+01
  1.880796104670e-01;  2.839959716797e+03; -7.611591141573e+01
  1.881624907255e-01;  2.843313964844e+03; -7.611582853547e+01
  1.882456094027e-01;  2.846609130859e+03; -7.611574541679e+01
  1.883310079575e-01;  2.849931884766e+03; -7.611566001824e+01
  1.884130686522e-01;  2.853277832031e+03; -7.611557795754e+01
  1.884942054749e-01;  2.856621582031e+03; -7.611549682072e+01
  1.885762512684e-01;  2.859949218750e+03; -7.611541477493e+01
  1.886579543352e-01;  2.863295654297e+03; -7.611533307186e+01
  1.887418180704e-01;  2.866640136719e+03; -7.611524920813e+01
  1.888279914856e-01;  2.869964599609e+03; -7.611516303471e+01
  1.889128983021e-01;  2.873313720703e+03; -7.611507812790e+01
  1.889977604151e-01;  2.876630859375e+03; -7.611499326578e+01
  1.890791207552e-01;  2.880031982422e+03; -7.611491190544e+01
  1.891602575779e-01;  2.883383300781e+03; -7.611483076862e+01
  1.892438381910e-01;  2.886709716797e+03; -7.611474718801e+01
  1.893283277750e-01;  2.890005371094e+03; -7.611466269842e+01
  1.894105523825e-01;  2.893297851563e+03; -7.611458047381e+01
  1.894929111004e-01;  2.896614257813e+03; -7.611449811510e+01
  1.895750463009e-01;  2.899908691406e+03; -7.611441597990e+01
  1.896577477455e-01;  2.903229980469e+03; -7.611433327845e+01
  1.897419691086e-01;  2.906561767578e+03; -7.611424905709e+01
  1.898283660412e-01;  2.909901123047e+03; -7.611416266016e+01
  1.899113655090e-01;  2.913237060547e+03; -7.611407966069e+01
  1.899943500757e-01;  2.916543212891e+03; -7.611399667612e+01
  1.900789439678e-01;  2.919927978516e+03; -7.611391208223e+01
  1.901613473892e-01;  2.923254638672e+03; -7.611382967881e+01
  1.902449876070e-01;  2.926625000000e+03; -7.611374603859e+01
  1.903269886971e-01;  2.929953613281e+03; -7.611366403750e+01
  1.904073804617e-01;  2.933381347656e+03; -7.611358364574e+01
  1.904903799295e-01;  2.936770019531e+03; -7.611350064627e+01
  1.905753612518e-01;  2.940139892578e+03; -7.611341566495e+01
  1.906598955393e-01;  2.943503662109e+03; -7.611333113066e+01
  1.907424479723e-01;  2.946853759766e+03; -7.611324857822e+01
  1.908285915852e-01;  2.950197265625e+03; -7.611316243461e+01
  1.909131407738e-01;  2.953513671875e+03; -7.611307788542e+01
  1.909935027361e-01;  2.956908691406e+03; -7.611299752346e+01
  1.910737454891e-01;  2.960314208984e+03; -7.611291728071e+01
  1.911580562592e-01;  2.963736572266e+03; -7.611283296994e+01
  1.912425309420e-01;  2.967100341797e+03; -7.611274849526e+01
  1.913271993399e-01;  2.970435791016e+03; -7.611266382686e+01
  1.914123445749e-01;  2.973814697266e+03; -7.611257868162e+01
  1.914945691824e-01;  2.977197021484e+03; -7.611249645701e+01
  1.915754228830e-01;  2.980614746094e+03; -7.611241560331e+01
  1.916613578796e-01;  2.984012207031e+03; -7.611232966832e+01
  1.917483657598e-01;  2.987424560547e+03; -7.611224266044e+01
  1.918304711580e-01;  2.990833007813e+03; -7.611216055504e+01
  1.919112205505e-01;  2.994206542969e+03; -7.611207980565e+01
  1.919908523560e-01;  2.997565673828e+03; -7.611200017384e+01
  1.920723915100e-01;  3.000993652344e+03; -7.611191863469e+01
  1.921571493149e-01;  3.004418212891e+03; -7.611183387688e+01
  1.922432482243e-01;  3.007782226563e+03; -7.611174777797e+01
  1.923282593489e-01;  3.011198730469e+03; -7.611166276685e+01
  1.924117058516e-01;  3.014589111328e+03; -7.611157932035e+01
  1.924952864647e-01;  3.017992431641e+03; -7.611149573973e+01
  1.925801485777e-01;  3.021354736328e+03; -7.611141087762e+01
  1.926625669003e-01;  3.024727783203e+03; -7.611132845930e+01
  1.927480548620e-01;  3.028130859375e+03; -7.611124297134e+01
  1.928296983242e-01;  3.031510498047e+03; -7.611116132787e+01
  1.929126530886e-01;  3.034821289063e+03; -7.611107837311e+01
  1.929952353239e-01;  3.038174316406e+03; -7.611099579087e+01
  1.930787116289e-01;  3.041571044922e+03; -7.611091231457e+01
  1.931645721197e-01;  3.044934326172e+03; -7.611082645408e+01
  1.932477653027e-01;  3.048283935547e+03; -7.611074326089e+01
  1.933294087648e-01;  3.051677490234e+03; -7.611066161743e+01
  1.934112906456e-01;  3.055134521484e+03; -7.611057973555e+01
  1.934941262007e-01;  3.058560546875e+03; -7.611049690000e+01
  1.935766041279e-01;  3.062012695313e+03; -7.611041442207e+01
  1.936601698399e-01;  3.065400878906e+03; -7.611033085636e+01
  1.937434822321e-01;  3.068823730469e+03; -7.611024754397e+01
  1.938253343105e-01;  3.072275878906e+03; -7.611016569189e+01
  1.939080208540e-01;  3.075730468750e+03; -7.611008300534e+01
  1.939931362867e-01;  3.079146484375e+03; -7.610999788991e+01
  1.940762996674e-01;  3.082583496094e+03; -7.610991472653e+01
  1.941595077515e-01;  3.086013427734e+03; -7.610983151845e+01
  1.942438632250e-01;  3.089411865234e+03; -7.610974716297e+01
  1.943257004023e-01;  3.092791748047e+03; -7.610966532579e+01
  1.944060921669e-01;  3.096141113281e+03; -7.610958493403e+01
  1.944919973612e-01;  3.099609375000e+03; -7.610949902884e+01
  1.945774108171e-01;  3.103038085938e+03; -7.610941361538e+01
  1.946592181921e-01;  3.106459228516e+03; -7.610933180801e+01
  1.947446167469e-01;  3.109830566406e+03; -7.610924640945e+01
  1.948299854994e-01;  3.113233154297e+03; -7.610916104070e+01
  1.949130743742e-01;  3.116676025391e+03; -7.610907795182e+01
  1.949964165688e-01;  3.120048095703e+03; -7.610899460963e+01
  1.950807124376e-01;  3.123433593750e+03; -7.610891031376e+01
  1.951676905155e-01;  3.126867431641e+03; -7.610882333568e+01
  1.952489763498e-01;  3.130307617188e+03; -7.610874204985e+01
  1.953285932541e-01;  3.133725830078e+03; -7.610866243294e+01
  1.954112648964e-01;  3.137170654297e+03; -7.610857976130e+01
  1.954955011606e-01;  3.140572265625e+03; -7.610849552504e+01
  1.955755203962e-01;  3.144005615234e+03; -7.610841550580e+01
  1.956586390734e-01;  3.147438720703e+03; -7.610833238712e+01
  1.957464516163e-01;  3.150828613281e+03; -7.610824457458e+01
  1.958330720663e-01;  3.154319580078e+03; -7.610815795413e+01
  1.959144920111e-01;  3.157732910156e+03; -7.610807653419e+01
  1.959976553917e-01;  3.161113769531e+03; -7.610799337081e+01
  1.960805058479e-01;  3.164511474609e+03; -7.610791052035e+01
  1.961625367403e-01;  3.167874267578e+03; -7.610782848946e+01
  1.962443441153e-01;  3.171290527344e+03; -7.610774668208e+01
  1.963284909725e-01;  3.174681152344e+03; -7.610766253522e+01
  1.964113712311e-01;  3.178108398438e+03; -7.610757965497e+01
  1.964936256409e-01;  3.181541503906e+03; -7.610749740056e+01
  1.965772360563e-01;  3.184997314453e+03; -7.610741379014e+01
  1.966601461172e-01;  3.188391601563e+03; -7.610733088008e+01
  1.967438906431e-01;  3.191851806641e+03; -7.610724713555e+01
  1.968280225992e-01;  3.195296630859e+03; -7.610716300360e+01
  1.969128698111e-01;  3.198721679688e+03; -7.610707815639e+01
  1.969955414534e-01;  3.202194580078e+03; -7.610699548474e+01
  1.970762163401e-01;  3.205611816406e+03; -7.610691480986e+01
  1.971592009068e-01;  3.209050048828e+03; -7.610683182529e+01
  1.972421854734e-01;  3.212514404297e+03; -7.610674884072e+01
  1.973278224468e-01;  3.215912841797e+03; -7.610666320375e+01
  1.974124908447e-01;  3.219328613281e+03; -7.610657853535e+01
  1.974966824055e-01;  3.222770751953e+03; -7.610649434379e+01
  1.975822746754e-01;  3.226246093750e+03; -7.610640875152e+01
  1.976599693298e-01;  3.229708496094e+03; -7.610633105687e+01
  1.977444589138e-01;  3.233216552734e+03; -7.610624656728e+01
  1.978303641081e-01;  3.236658447266e+03; -7.610616066209e+01
  1.979131251574e-01;  3.240044921875e+03; -7.610607790104e+01
  1.979962289333e-01;  3.243513183594e+03; -7.610599479726e+01
  1.980781555176e-01;  3.246935302734e+03; -7.610591287068e+01
  1.981597542763e-01;  3.250303466797e+03; -7.610583127192e+01
  1.982399374247e-01;  3.253744384766e+03; -7.610575108877e+01
  1.983229070902e-01;  3.257193603516e+03; -7.610566811911e+01
  1.984069347382e-01;  3.260667724609e+03; -7.610558409146e+01
  1.984911710024e-01;  3.264127441406e+03; -7.610549985519e+01
  1.985805481672e-01;  3.267534912109e+03; -7.610541047803e+01
  1.986660808325e-01;  3.271007568359e+03; -7.610532494536e+01
  1.987458467484e-01;  3.274490722656e+03; -7.610524517945e+01
  1.988278776407e-01;  3.277936279297e+03; -7.610516314856e+01
  1.989107578993e-01;  3.281400390625e+03; -7.610508026830e+01
  1.989945918322e-01;  3.284919921875e+03; -7.610499643436e+01
  1.990760266781e-01;  3.288408691406e+03; -7.610491499952e+01
  1.991610676050e-01;  3.291897949219e+03; -7.610482995859e+01
  1.992428004742e-01;  3.295356933594e+03; -7.610474822572e+01
  1.993223577738e-01;  3.298850585938e+03; -7.610466866842e+01
  1.994073390961e-01;  3.302363037109e+03; -7.610458368710e+01
  1.994930207729e-01;  3.305805419922e+03; -7.610449800542e+01
  1.995762437582e-01;  3.309381835938e+03; -7.610441478244e+01
  1.996617913246e-01;  3.312896728516e+03; -7.610432923487e+01
  1.997444778681e-01;  3.316390625000e+03; -7.610424654833e+01
  1.998276710510e-01;  3.319923339844e+03; -7.610416335515e+01
  1.999107003212e-01;  3.323463867188e+03; -7.610408032588e+01
  1.999933123589e-01;  3.326956787109e+03; -7.610399771384e+01
  2.000773847103e-01;  3.330499023438e+03; -7.610391364149e+01
  2.001627385616e-01;  3.333989746094e+03; -7.610382828764e+01
  2.002461701632e-01;  3.337462890625e+03; -7.610374485603e+01
  2.003288865089e-01;  3.341025878906e+03; -7.610366213969e+01
  2.004092484713e-01;  3.344489257813e+03; -7.610358177773e+01
  2.004928439856e-01;  3.347960449219e+03; -7.610349818221e+01
  2.005766034126e-01;  3.351458007813e+03; -7.610341442278e+01
  2.006616592407e-01;  3.354963867188e+03; -7.610332936696e+01
  2.007447779179e-01;  3.358396972656e+03; -7.610324624828e+01
  2.008267641068e-01;  3.361853027344e+03; -7.610316426209e+01
  2.009104043245e-01;  3.365285888672e+03; -7.610308062187e+01
  2.009962052107e-01;  3.368785400391e+03; -7.610299482099e+01
  2.010805457830e-01;  3.372328125000e+03; -7.610291048041e+01
  2.011614888906e-01;  3.375773925781e+03; -7.610282953731e+01
  2.012432664633e-01;  3.379281250000e+03; -7.610274775973e+01
  2.013281732798e-01;  3.382778808594e+03; -7.610266285292e+01
  2.014112621546e-01;  3.386255859375e+03; -7.610257976404e+01
  2.014931291342e-01;  3.389755859375e+03; -7.610249789706e+01
  2.015784084797e-01;  3.393328369141e+03; -7.610241261772e+01
  2.016584277153e-01;  3.396887451172e+03; -7.610233259848e+01
  2.017416208982e-01;  3.400418212891e+03; -7.610224940530e+01
  2.018280327320e-01;  3.403917724609e+03; -7.610216299347e+01
  2.019113451242e-01;  3.407410156250e+03; -7.610207968107e+01
  2.019945681095e-01;  3.410969482422e+03; -7.610199645809e+01
  2.020778059959e-01;  3.414476562500e+03; -7.610191322020e+01
  2.021627873182e-01;  3.417984130859e+03; -7.610182823888e+01
  2.022465020418e-01;  3.421553955078e+03; -7.610174452416e+01
  2.023298293352e-01;  3.425065185547e+03; -7.610166119686e+01
  2.024139910936e-01;  3.428589111328e+03; -7.610157703510e+01
  2.024953663349e-01;  3.432118896484e+03; -7.610149565986e+01
  2.025796324015e-01;  3.435692871094e+03; -7.610141139380e+01
  2.026608288288e-01;  3.439292968750e+03; -7.610133019737e+01
  2.027446925640e-01;  3.442862060547e+03; -7.610124633363e+01
  2.028299272060e-01;  3.446413330078e+03; -7.610116109899e+01
  2.029141038656e-01;  3.449983154297e+03; -7.610107692233e+01
  2.029976695776e-01;  3.453614746094e+03; -7.610099335662e+01
  2.030801922083e-01;  3.457194335938e+03; -7.610091083399e+01
  2.031615823507e-01;  3.460846923828e+03; -7.610082944385e+01
  2.032450735569e-01;  3.464426513672e+03; -7.610074595264e+01
  2.033256292343e-01;  3.467943847656e+03; -7.610066539696e+01
  2.034105509520e-01;  3.471429199219e+03; -7.610058047525e+01
  2.034945636988e-01;  3.474923828125e+03; -7.610049646250e+01
  2.035792469978e-01;  3.478427246094e+03; -7.610041177920e+01
  2.036599516869e-01;  3.481942138672e+03; -7.610033107451e+01
  2.037428170443e-01;  3.485490722656e+03; -7.610024820915e+01
  2.038253545761e-01;  3.489016113281e+03; -7.610016567162e+01
  2.039079964161e-01;  3.492545166016e+03; -7.610008302978e+01
  2.039923518896e-01;  3.496016601563e+03; -7.609999867431e+01
  2.040751725435e-01;  3.499523681641e+03; -7.609991585365e+01
  2.041597962379e-01;  3.503069580078e+03; -7.609983122996e+01
  2.042447179556e-01;  3.506638671875e+03; -7.609974630824e+01
  2.043283432722e-01;  3.510178222656e+03; -7.609966268292e+01
  2.044100761414e-01;  3.513753906250e+03; -7.609958095006e+01
  2.044939398766e-01;  3.517313964844e+03; -7.609949708632e+01
  2.045774310827e-01;  3.520816894531e+03; -7.609941359511e+01
  2.046611011028e-01;  3.524353515625e+03; -7.609932992509e+01
  2.047432661057e-01;  3.527927246094e+03; -7.609924776009e+01
  2.048274278641e-01;  3.531520019531e+03; -7.609916359833e+01
  2.049101442099e-01;  3.535088867188e+03; -7.609908088199e+01
  2.049930691719e-01;  3.538693847656e+03; -7.609899795703e+01
  2.050792425871e-01;  3.542273437500e+03; -7.609891178361e+01
  2.051658779383e-01;  3.545856445313e+03; -7.609882514826e+01
  2.052474915981e-01;  3.549419433594e+03; -7.609874353460e+01
  2.053287923336e-01;  3.552975830078e+03; -7.609866223386e+01
  2.054111361504e-01;  3.556594726563e+03; -7.609857989005e+01
  2.054966539145e-01;  3.560145019531e+03; -7.609849437228e+01
  2.055798470974e-01;  3.563666748047e+03; -7.609841117910e+01
  2.056636065245e-01;  3.567260742188e+03; -7.609832741967e+01
